id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.banner,author.banner_color,author.clan,author.collectibles,author.discriminator,author.display_name_styles,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.name,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.provider.name,embeds.0.provider.url,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.collectibles,mentions.0.collectibles.nameplate.asset,mentions.0.collectibles.nameplate.label,mentions.0.collectibles.nameplate.palette,mentions.0.collectibles.nameplate.sku_id,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
985544968766648381,,,,,2,image/png,unknown.png,142,985544968120721418,https://media.discordapp.net/attachments/474583324396879884/985544968120721418/unknown.png?ex=68e9bb06&is=68e86986&hm=83b2232de08fb6c63013cf77c9a53b23afbbca68e37c4159ed860aaa4b27fcae&,21809,https://cdn.discordapp.com/attachments/474583324396879884/985544968120721418/unknown.png?ex=68e9bb06&is=68e86986&hm=83b2232de08fb6c63013cf77c9a53b23afbbca68e37c4159ed860aaa4b27fcae&,675,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,,2022-06-12T14:03:51.094Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T14:03:51.094000+00:00,false,0,danii,
985544931626070097,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,no clue,2022-06-12T14:03:42.239Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T14:03:42.239000+00:00,false,0,danii,
985544855310704650,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,discord thingks it was too sussy so i didnt get to post it,2022-06-12T14:03:24.044Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T14:03:24.044000+00:00,false,0,danii,
985544756371271711,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,discord i will destroy you,2022-06-12T14:03:00.455Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T14:03:00.455000+00:00,false,0,danii,
985544715900436560,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,cmon,2022-06-12T14:02:50.806Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T14:02:50.806000+00:00,false,0,danii,
985544705372725338,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/discord-staff-staff-gif-19225864,2022-06-12T14:02:48.296Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T14:02:48.296000+00:00,false,0,danii,
985544681712656394,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,urgh,2022-06-12T14:02:42.655Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T14:02:42.655000+00:00,false,0,danii,
985544666961301514,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/discord-staff-staff-gif-19225864,2022-06-12T14:02:39.138Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T14:02:39.138000+00:00,false,0,danii,
985544482353197076,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/flying-gorilla-gif-25368748,2022-06-12T14:01:55.124Z,,,,,,2,Tenor,https://tenor.co,0,640,https://images-ext-1.discordapp.net/external/0MFuIZ9yVZvZrDaKulc2N9-p_oyeI_Ics8x31oRUOSg/https/media.tenor.com/z_-Xrc2gi88AAAAD/flying-gorilla.png,https://media.tenor.com/z_-Xrc2gi88AAAAD/flying-gorilla.png,640,,gifv,https://tenor.com/view/flying-gorilla-gif-25368748,0,640,https://images-ext-1.discordapp.net/external/CetdRi8xcHa3p0n-amr8LWyL83McGul5tq_H240u628/https/media.tenor.com/z_-Xrc2gi88AAAPo/flying-gorilla.mp4,https://media.tenor.com/z_-Xrc2gi88AAAPo/flying-gorilla.mp4,640,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T14:01:55.124000+00:00,false,0,danii,
985544429114916894,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,hey guys its me flying gorrila,2022-06-12T14:01:42.431Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,c6bf437e3ba82796cfa99abfb9aa6e73,,a_dec0db5e1395a9d7df152d6981443cd8,,1418326115876864070,,,,8e228078dc56d4ad8bdccb696d4e90be,true,1322120002576453745,SUDO,,nameplates/nameplates/koi_pond/,COLLECTIBLES_NAMEPLATES_KOI_POND_A11Y,sky,1349849614227865711,0,,256,Ciorba,463318619456012300,,8e228078dc56d4ad8bdccb696d4e90be,true,1322120002576453745,SUDO,256,project_ciorba,,474583324396879884,474583323340046337,985544377294258216,0,,false,,,,,,,,,2022-06-12T14:01:42.431000+00:00,false,19,danii,
985543779681460304,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,lmaooo,2022-06-12T13:59:07.594Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:59:07.594000+00:00,false,0,danii,
985543707476492308,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,lmfao,2022-06-12T13:58:50.379Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,0000,,0,,456226577798135808,,,,,,0,Deleted User,,474583324396879884,474583323340046337,985543664124186694,0,,false,,,,,,,,,2022-06-12T13:58:50.379000+00:00,false,19,danii,
985543510239350805,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,yikes,2022-06-12T13:58:03.354Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:58:03.354000+00:00,false,0,danii,
985543468703174756,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,never seen it before,2022-06-12T13:57:53.451Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:57:53.451000+00:00,false,0,danii,
985543459203063842,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,yeah whats the spammer thing?,2022-06-12T13:57:51.186Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:57:51.186000+00:00,false,0,danii,
985543351946338364,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,Probably LateUpdate,2022-06-12T13:57:25.614Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,6aa37a31db8a708ad0266ff8a970115a,,,,,,,,3e1695b59c9f89e89258e7c42cc4ef5e,true,185590609631903755,Ыend,,,,,,0,,128,ThinkTank,231613066670899200,,3e1695b59c9f89e89258e7c42cc4ef5e,true,185590609631903755,Ыend,128,thinktanks,,474583324396879884,474583323340046337,985543274645315664,0,,false,,,,,,,,,2022-06-12T13:57:25.614000+00:00,false,19,danii,
985542842518765658,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:Bedge:921073191806443600>,2022-06-12T13:55:24.157Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:55:24.157000+00:00,false,0,danii,
985542837905031188,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,sleep nathan,2022-06-12T13:55:23.057Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:55:23.057000+00:00,false,0,danii,
985542802983243826,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,omg so close i cant believe it,2022-06-12T13:55:14.731Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,526511d5e860c0dcffda1cc932325d10,,,,,,,,0621ddb6e731ee8c344c43e40383e84b,true,251072485095636994,Tree,,,,,,0,,256,Cog,316542826278158336,,0621ddb6e731ee8c344c43e40383e84b,true,251072485095636994,Tree,256,cogdev,,474583324396879884,474583323340046337,985542754715193394,0,,false,,,,,,,,,2022-06-12T13:55:14.731000+00:00,false,19,danii,
985542721374683149,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,guys no memes in general please,2022-06-12T13:54:55.274Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:54:55.274000+00:00,false,0,danii,
985542655473745990,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/dani-danidev-milk-drink-drinkmilk-gif-23636025,2022-06-12T13:54:39.562Z,,,,,,2,Tenor,https://tenor.co,0,360,https://images-ext-1.discordapp.net/external/eS93c_mVV39EAxEYUfPpNUWzw6rgD4IMH-TFIkYF7Fc/https/media.tenor.com/qlQLSm-CuOQAAAAD/dani-danidev.png,https://media.tenor.com/qlQLSm-CuOQAAAAD/dani-danidev.png,640,,gifv,https://tenor.com/view/dani-danidev-milk-drink-drinkmilk-gif-23636025,0,360,https://images-ext-1.discordapp.net/external/oZwZj2ybnW-mqXtiKlWntNVlKsk22ZAZtgcU4cXRr10/https/media.tenor.com/qlQLSm-CuOQAAAPo/dani-danidev.mp4,https://media.tenor.com/qlQLSm-CuOQAAAPo/dani-danidev.mp4,640,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:54:39.562000+00:00,false,0,danii,
985542545616556062,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,yes its me milk ceo,2022-06-12T13:54:13.370Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:54:13.370000+00:00,false,0,danii,
985542514935230494,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,"Not sure what tutorial you are following, but I would make a new script and put it on the camera, or just integrate it in an already existing camera script",2022-06-12T13:54:06.055Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,6aa37a31db8a708ad0266ff8a970115a,,,,,,,,3e1695b59c9f89e89258e7c42cc4ef5e,true,185590609631903755,Ыend,,,,,,0,,128,ThinkTank,231613066670899200,,3e1695b59c9f89e89258e7c42cc4ef5e,true,185590609631903755,Ыend,128,thinktanks,,474583324396879884,474583323340046337,985542354507292733,0,,false,,,,,,,,,2022-06-12T13:54:06.055000+00:00,false,19,danii,
985542322764808213,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:Sadge:872615131169816637>,2022-06-12T13:53:20.238Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:53:20.238000+00:00,false,0,danii,
985542313902243843,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,ohno,2022-06-12T13:53:18.125Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:53:18.125000+00:00,false,0,danii,
985542297590587483,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,!exp,2022-06-12T13:53:14.236Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:53:14.236000+00:00,false,0,danii,
985542248932470815,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,guys im probably halfway to level 10 this is great news,2022-06-12T13:53:02.635Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:53:02.635000+00:00,false,0,danii,
985542196990193674,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,we truly are,2022-06-12T13:52:50.251Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,ffa9540e0184ba98854bd50d3ea028b3,,a_7fecc9d20cbbf54644c9a532f7db4664,,1333866045324394547,,,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,,,,,,0,,256,Mallow,867925556589654038,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,256,mallowganymede,,474583324396879884,474583323340046337,985542164119421009,0,,false,,,,,,,,,2022-06-12T13:52:50.251000+00:00,false,19,danii,
985542003590823956,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,he forgor how to spell 💀,2022-06-12T13:52:04.141Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:52:04.141000+00:00,false,0,danii,
985541525905752144,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i like to create chaos,2022-06-12T13:50:10.252Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,ffa9540e0184ba98854bd50d3ea028b3,,a_7fecc9d20cbbf54644c9a532f7db4664,,1333866045324394547,,,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,,,,,,0,,256,Mallow,867925556589654038,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,256,mallowganymede,,474583324396879884,474583323340046337,985541456108343396,0,,false,,,,,,,,,2022-06-12T13:50:10.252000+00:00,false,19,danii,
985541448873177098,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,assuming it's 2d,2022-06-12T13:49:51.886Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:49:51.886000+00:00,false,0,danii,
985541415390023760,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,you can just use the players rigidbody velocity and the cameras orthographic sice to do it,2022-06-12T13:49:43.903Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,6aa37a31db8a708ad0266ff8a970115a,,,,,,,,3e1695b59c9f89e89258e7c42cc4ef5e,true,185590609631903755,Ыend,,,,,,0,,128,ThinkTank,231613066670899200,,3e1695b59c9f89e89258e7c42cc4ef5e,true,185590609631903755,Ыend,128,thinktanks,,474583324396879884,474583323340046337,985540998715301899,0,,false,,,,,,,,,2022-06-12T13:49:43.903000+00:00,false,19,danii,
985541274021019658,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:banhammer:662695727335735306>,2022-06-12T13:49:10.198Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-12T13:49:10.198000+00:00,false,0,danii,
985163193510948914,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,christmas hat will never go,2022-06-11T12:46:48.780Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:46:48.780000+00:00,false,0,danii,
985162644505919508,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,nah kinda wack,2022-06-11T12:44:37.887Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,d44c0ae146dc0697af0d758972252ac3,,,,,,,,691a944b07615b0524cca8ff9791f8a4,true,120889695658967041,MHGH,,,,,,0,,256,Hirakai,799553991952171029,,691a944b07615b0524cca8ff9791f8a4,true,120889695658967041,MHGH,256,kaithri,,474583324396879884,474583323340046337,985162519243001858,0,,false,,,,,,,,,2022-06-11T12:44:37.887000+00:00,false,19,danii,
985162461705543790,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,cheese popcorn is goated,2022-06-11T12:43:54.304Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:43:54.304000+00:00,false,0,danii,
985161893255725086,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:OMEGALUL:839919397455921192>,2022-06-11T12:41:38.775Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,ffa9540e0184ba98854bd50d3ea028b3,,a_7fecc9d20cbbf54644c9a532f7db4664,,1333866045324394547,,,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,,,,,,0,,256,Mallow,867925556589654038,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,256,mallowganymede,,474583324396879884,474583323340046337,985161821164011540,0,,false,,,,,,,,,2022-06-11T12:41:38.775000+00:00,false,19,danii,
985161733414977536,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,https://tenor.com/view/morbius-gif-25461795,2022-06-11T12:41:00.666Z,,,,,,2,Tenor,https://tenor.co,0,356,https://images-ext-1.discordapp.net/external/nBNF7brprAhVoTKpLYdB_js_oH4FDrwZob8a736YiBk/https/media.tenor.com/NCFCsQkBUIUAAAAD/morbius.png,https://media.tenor.com/NCFCsQkBUIUAAAAD/morbius.png,640,,gifv,https://tenor.com/view/morbius-gif-25461795,0,356,https://images-ext-1.discordapp.net/external/2iWyParT8_6LvaLSJScLPWH1i7fd-9OzaUN_6cik2aM/https/media.tenor.com/NCFCsQkBUIUAAAPo/morbius.mp4,https://media.tenor.com/NCFCsQkBUIUAAAPo/morbius.mp4,640,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:41:00.666000+00:00,false,0,danii,
985161390186700850,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i havent watched morbious yet i really gotta get to it,2022-06-11T12:39:38.834Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:39:38.834000+00:00,false,0,danii,
985160537539231754,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,dont we all,2022-06-11T12:36:15.547Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,9109d7b2e94d412fc9487f6566da5ab3,,,,,,,,,,,,,,,,,0,,64,c.cpp,895228932398407721,,,,,,64,sustown555,,474583324396879884,474583323340046337,985160392777039872,0,,false,,,,,,,,,2022-06-11T12:36:15.547000+00:00,false,19,danii,
985159884691628162,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,chat youre being real sussy,2022-06-11T12:33:39.896Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:33:39.896000+00:00,false,0,danii,
985159686699503638,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,💀,2022-06-11T12:32:52.691Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:32:52.691000+00:00,false,0,danii,
985159564930482217,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,they are banished,2022-06-11T12:32:23.659Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:32:23.659000+00:00,false,0,danii,
985159331630698496,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,kinda wanted to but never got around to doing it,2022-06-11T12:31:28.036Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,ffa9540e0184ba98854bd50d3ea028b3,,a_7fecc9d20cbbf54644c9a532f7db4664,,1333866045324394547,,,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,,,,,,0,,256,Mallow,867925556589654038,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,256,mallowganymede,,474583324396879884,474583323340046337,985159271660523590,0,,false,,,,,,,,,2022-06-11T12:31:28.036000+00:00,false,19,danii,
985159286244114482,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,only i could achieve a level this high,2022-06-11T12:31:17.215Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:31:17.215000+00:00,false,0,danii,
985159246872195112,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,no,2022-06-11T12:31:07.828Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,ffa9540e0184ba98854bd50d3ea028b3,,a_7fecc9d20cbbf54644c9a532f7db4664,,1333866045324394547,,,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,,,,,,0,,256,Mallow,867925556589654038,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,256,mallowganymede,,474583324396879884,474583323340046337,985159208511094834,0,,false,,,,,,,,,2022-06-11T12:31:07.828000+00:00,false,19,danii,
985159236055105556,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,also you can tell its me by my extremely high level,2022-06-11T12:31:05.249Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:31:05.249000+00:00,false,0,danii,
985159175980077057,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,yeah dw im coded,2022-06-11T12:30:50.926Z,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-06-11T12:30:50.926000+00:00,false,0,danii,
